,file,cel,cla,flu,gac,gel,org,pia,sax,tru,vio,voi
4851,data/openmic/audio/136/136089_15360.ogg,0,0,0,0,0,0,1,0,0,0,0
4852,data/openmic/audio/031/031238_96000.ogg,0,0,0,0,0,0,1,0,0,0,0
4853,data/openmic/audio/067/067046_23040.ogg,0,1,0,0,0,0,0,0,0,0,0
4854,data/openmic/audio/074/074896_276480.ogg,0,0,0,0,0,0,0,0,1,0,0
4855,data/openmic/audio/127/127021_226560.ogg,0,0,0,0,0,0,0,0,1,0,0
4856,data/openmic/audio/144/144516_192000.ogg,0,0,0,0,0,0,1,0,0,0,0
4857,data/openmic/audio/052/052446_19200.ogg,0,0,0,0,0,0,0,0,0,1,0
4858,data/openmic/audio/044/044922_241920.ogg,0,0,0,0,0,0,0,0,0,0,1
4859,data/openmic/audio/068/068424_299520.ogg,0,0,0,0,0,0,0,0,1,0,0
4860,data/openmic/audio/040/040223_107520.ogg,0,0,0,1,0,0,0,0,0,0,0
4861,data/openmic/audio/113/113991_122880.ogg,1,0,0,0,0,0,0,0,0,0,0
4862,data/openmic/audio/058/058760_142080.ogg,0,0,0,0,0,1,0,0,0,0,0
4863,data/openmic/audio/118/118898_15360.ogg,1,0,0,0,0,0,0,0,0,0,0
4867,data/openmic/audio/098/098459_165120.ogg,0,0,0,0,0,0,0,0,1,0,0
4868,data/openmic/audio/128/128623_115200.ogg,0,0,0,0,0,0,1,0,0,0,0
4869,data/openmic/audio/034/034988_49920.ogg,0,0,0,0,0,0,1,0,0,0,0
4870,data/openmic/audio/085/085158_291840.ogg,0,0,1,0,0,0,0,0,0,0,0
4871,data/openmic/audio/048/048348_234240.ogg,0,0,0,0,0,0,0,1,0,0,0
4872,data/openmic/audio/028/028015_96000.ogg,0,0,0,0,0,0,0,1,0,0,0
4873,data/openmic/audio/140/140109_195840.ogg,0,0,0,0,0,0,0,1,0,0,0
4874,data/openmic/audio/008/008582_88320.ogg,0,0,0,0,0,0,0,0,1,0,0
4875,data/openmic/audio/001/001683_11520.ogg,0,0,0,0,0,0,0,0,0,1,0
4876,data/openmic/audio/037/037084_38400.ogg,1,0,0,0,0,0,0,0,0,0,0
4877,data/openmic/audio/128/128484_53760.ogg,0,0,0,0,0,0,0,0,0,0,1
4878,data/openmic/audio/064/064929_46080.ogg,0,0,0,0,0,0,0,0,0,0,1
4881,data/openmic/audio/096/096489_142080.ogg,0,0,0,0,0,0,0,1,0,0,0
4882,data/openmic/audio/004/004709_234240.ogg,0,0,0,0,1,0,0,0,0,0,0
4884,data/openmic/audio/112/112955_288000.ogg,0,0,0,0,0,0,0,0,0,1,0
4885,data/openmic/audio/030/030726_2484480.ogg,0,1,0,0,0,0,0,0,0,0,0
4887,data/openmic/audio/140/140110_172800.ogg,1,0,0,0,0,0,0,0,0,0,0
4888,data/openmic/audio/139/139192_103680.ogg,0,1,0,0,0,0,0,0,0,0,0
4890,data/openmic/audio/094/094669_65280.ogg,0,0,0,0,0,0,0,0,1,0,0
4891,data/openmic/audio/120/120758_145920.ogg,0,0,0,0,0,0,1,0,0,0,0
4892,data/openmic/audio/146/146199_72960.ogg,0,0,0,0,0,0,0,0,1,0,0
4893,data/openmic/audio/061/061056_76800.ogg,0,0,0,0,0,0,1,0,0,0,0
4895,data/openmic/audio/065/065662_19200.ogg,0,0,0,0,0,0,1,0,0,0,0
4896,data/openmic/audio/138/138894_7680.ogg,0,0,0,0,0,1,0,0,0,0,0
4897,data/openmic/audio/122/122657_245760.ogg,0,0,0,0,0,1,0,0,0,0,0
4898,data/openmic/audio/058/058851_65280.ogg,0,0,0,0,0,1,0,0,0,0,0
4899,data/openmic/audio/021/021851_42240.ogg,0,0,0,0,0,0,1,0,0,0,0
4900,data/openmic/audio/038/038446_49920.ogg,0,0,1,0,0,0,0,0,0,0,0
4901,data/openmic/audio/108/108628_107520.ogg,0,0,0,0,0,0,0,0,1,0,0
4902,data/openmic/audio/108/108661_410880.ogg,0,0,0,0,0,0,0,1,0,0,0
4904,data/openmic/audio/114/114769_38400.ogg,0,0,0,0,0,0,0,0,0,0,1
4905,data/openmic/audio/096/096166_80640.ogg,0,0,0,0,0,0,0,1,0,0,0
4906,data/openmic/audio/011/011335_138240.ogg,0,0,0,0,0,0,1,0,0,0,0
4908,data/openmic/audio/047/047766_518400.ogg,0,0,0,0,0,0,0,0,0,1,0
4909,data/openmic/audio/083/083782_506880.ogg,0,0,1,0,0,0,0,0,0,0,0
4910,data/openmic/audio/094/094438_53760.ogg,0,0,0,0,0,0,1,0,0,0,0
4911,data/openmic/audio/013/013224_0.ogg,0,0,1,0,0,0,0,0,0,0,0
4912,data/openmic/audio/103/103510_314880.ogg,0,0,1,0,0,0,0,0,0,0,0
4913,data/openmic/audio/001/001383_134400.ogg,0,0,0,0,1,0,0,0,0,0,0
4914,data/openmic/audio/015/015765_1685760.ogg,0,0,0,0,0,0,1,0,0,0,0
4915,data/openmic/audio/010/010363_103680.ogg,0,0,0,0,0,0,0,0,1,0,0
4916,data/openmic/audio/058/058799_126720.ogg,0,0,0,0,0,1,0,0,0,0,0
4917,data/openmic/audio/121/121515_122880.ogg,0,0,0,1,0,0,0,0,0,0,0
4918,data/openmic/audio/030/030396_38400.ogg,0,0,0,0,0,0,0,0,1,0,0
4919,data/openmic/audio/145/145228_11520.ogg,0,0,0,0,0,0,0,1,0,0,0
4920,data/openmic/audio/098/098461_168960.ogg,0,0,0,0,0,0,0,0,1,0,0
4921,data/openmic/audio/046/046836_0.ogg,0,0,0,0,1,0,0,0,0,0,0
4923,data/openmic/audio/109/109113_360960.ogg,0,0,0,0,0,0,0,0,0,0,1
4924,data/openmic/audio/090/090752_96000.ogg,0,0,0,0,0,0,0,1,0,0,0
4926,data/openmic/audio/084/084273_111360.ogg,0,0,0,0,0,1,0,0,0,0,0
4929,data/openmic/audio/109/109933_15360.ogg,0,0,0,0,0,0,1,0,0,0,0
4931,data/openmic/audio/050/050899_199680.ogg,0,0,0,0,0,0,0,0,0,1,0
4932,data/openmic/audio/110/110702_34560.ogg,0,0,0,0,0,0,1,0,0,0,0
4934,data/openmic/audio/051/051294_19200.ogg,0,0,0,0,0,0,0,0,1,0,0
4936,data/openmic/audio/040/040147_15360.ogg,0,0,0,0,0,0,0,0,1,0,0
4937,data/openmic/audio/110/110348_49920.ogg,0,0,0,0,0,0,0,1,0,0,0
4938,data/openmic/audio/044/044788_49920.ogg,0,0,0,0,0,1,0,0,0,0,0
4939,data/openmic/audio/134/134517_38400.ogg,0,0,0,0,0,0,0,0,0,0,1
4940,data/openmic/audio/061/061707_291840.ogg,1,0,0,0,0,0,0,0,0,0,0
4942,data/openmic/audio/013/013192_76800.ogg,0,0,0,0,0,1,0,0,0,0,0
4943,data/openmic/audio/132/132596_134400.ogg,0,0,0,0,0,0,0,0,1,0,0
4944,data/openmic/audio/116/116549_49920.ogg,1,0,0,0,0,0,0,0,0,0,0
4945,data/openmic/audio/077/077281_510720.ogg,0,0,0,0,0,0,0,0,0,0,1
4946,data/openmic/audio/144/144733_184320.ogg,0,0,0,0,0,0,0,0,0,0,1
4947,data/openmic/audio/098/098304_0.ogg,0,0,0,0,0,0,0,0,0,1,0
4948,data/openmic/audio/117/117921_199680.ogg,0,0,0,0,0,0,1,0,0,0,0
4950,data/openmic/audio/062/062038_49920.ogg,0,0,1,0,0,0,0,0,0,0,0
4951,data/openmic/audio/084/084791_353280.ogg,0,0,0,0,0,0,0,0,0,1,0
4952,data/openmic/audio/044/044808_38400.ogg,0,0,0,0,0,0,0,1,0,0,0
4953,data/openmic/audio/016/016747_334080.ogg,0,0,0,0,0,0,0,0,0,1,0
4954,data/openmic/audio/084/084967_49920.ogg,0,0,0,0,0,1,0,0,0,0,0
4956,data/openmic/audio/134/134075_3840.ogg,0,0,0,1,0,0,0,0,0,0,0
4957,data/openmic/audio/042/042654_19200.ogg,0,0,0,0,0,0,0,1,0,0,0
4958,data/openmic/audio/064/064718_683520.ogg,1,0,0,0,0,0,0,0,0,0,0
4959,data/openmic/audio/010/010030_522240.ogg,0,0,0,0,0,0,1,0,0,0,0
4960,data/openmic/audio/039/039555_42240.ogg,0,0,0,0,0,0,1,0,0,0,0
4961,data/openmic/audio/059/059547_142080.ogg,0,0,0,0,0,0,1,0,0,0,0
4964,data/openmic/audio/126/126064_172800.ogg,0,0,0,0,0,1,0,0,0,0,0
4965,data/openmic/audio/149/149751_222720.ogg,0,0,0,0,0,1,0,0,0,0,0
4966,data/openmic/audio/127/127116_42240.ogg,0,0,0,0,0,0,1,0,0,0,0
4967,data/openmic/audio/135/135961_46080.ogg,0,0,0,1,0,0,0,0,0,0,0
4969,data/openmic/audio/129/129760_253440.ogg,0,0,0,1,0,0,0,0,0,0,0
4970,data/openmic/audio/043/043111_30720.ogg,0,0,0,0,0,0,0,0,1,0,0
4971,data/openmic/audio/081/081641_103680.ogg,0,0,0,0,0,0,1,0,0,0,0
4972,data/openmic/audio/075/075373_192000.ogg,0,0,0,0,0,0,0,0,0,0,1
4974,data/openmic/audio/075/075272_107520.ogg,0,0,0,0,0,0,0,0,0,0,1
4975,data/openmic/audio/130/130365_503040.ogg,0,0,0,0,0,0,0,0,1,0,0
4976,data/openmic/audio/086/086568_245760.ogg,0,0,0,0,0,1,0,0,0,0,0
4977,data/openmic/audio/117/117756_940800.ogg,0,0,0,0,0,0,0,0,0,1,0
4978,data/openmic/audio/128/128821_84480.ogg,0,0,0,0,0,0,0,0,0,0,1
4979,data/openmic/audio/056/056545_115200.ogg,0,0,0,0,0,0,0,0,0,0,1
4980,data/openmic/audio/084/084856_253440.ogg,0,0,0,0,0,0,1,0,0,0,0
4981,data/openmic/audio/060/060438_326400.ogg,0,0,0,0,0,0,0,0,1,0,0
4982,data/openmic/audio/124/124852_107520.ogg,0,0,0,0,0,0,0,0,0,1,0
4983,data/openmic/audio/070/070163_238080.ogg,0,1,0,0,0,0,0,0,0,0,0
4984,data/openmic/audio/058/058899_138240.ogg,0,0,0,0,0,1,0,0,0,0,0
4985,data/openmic/audio/115/115229_30720.ogg,0,0,1,0,0,0,0,0,0,0,0
4986,data/openmic/audio/067/067478_19200.ogg,0,0,0,0,0,0,0,1,0,0,0
4987,data/openmic/audio/131/131803_7680.ogg,0,0,0,0,0,0,1,0,0,0,0
4988,data/openmic/audio/004/004850_57600.ogg,0,0,0,0,0,0,1,0,0,0,0
4990,data/openmic/audio/048/048493_134400.ogg,0,1,0,0,0,0,0,0,0,0,0
4992,data/openmic/audio/062/062986_142080.ogg,0,0,0,0,0,0,0,0,0,0,1
4993,data/openmic/audio/104/104156_572160.ogg,0,0,0,0,0,0,0,0,1,0,0
4994,data/openmic/audio/096/096561_11520.ogg,0,0,0,0,1,0,0,0,0,0,0
4995,data/openmic/audio/108/108433_65280.ogg,0,0,0,0,0,0,0,0,0,0,1
4996,data/openmic/audio/138/138923_23040.ogg,0,0,0,1,0,0,0,0,0,0,0
4997,data/openmic/audio/086/086021_445440.ogg,0,0,0,0,0,0,0,1,0,0,0
4998,data/openmic/audio/087/087710_188160.ogg,0,0,0,0,0,0,0,0,1,0,0
4999,data/openmic/audio/031/031476_111360.ogg,0,0,0,0,0,0,0,1,0,0,0
5000,data/openmic/audio/046/046502_80640.ogg,0,0,1,0,0,0,0,0,0,0,0
5001,data/openmic/audio/093/093922_23040.ogg,0,0,0,0,0,0,0,0,0,1,0
5002,data/openmic/audio/054/054325_241920.ogg,0,1,0,0,0,0,0,0,0,0,0
5003,data/openmic/audio/032/032100_821760.ogg,0,0,0,0,0,0,0,0,0,0,1
5004,data/openmic/audio/129/129429_34560.ogg,0,0,0,1,0,0,0,0,0,0,0
5005,data/openmic/audio/031/031382_53760.ogg,0,0,0,0,0,0,0,0,0,0,1
5006,data/openmic/audio/152/152626_986880.ogg,0,0,0,0,0,0,0,0,1,0,0
5007,data/openmic/audio/048/048148_272640.ogg,0,0,0,0,0,0,1,0,0,0,0
5008,data/openmic/audio/093/093398_80640.ogg,0,0,0,0,0,0,0,1,0,0,0
5010,data/openmic/audio/097/097764_218880.ogg,0,0,0,0,0,1,0,0,0,0,0
5012,data/openmic/audio/029/029823_149760.ogg,0,0,0,0,1,0,0,0,0,0,0
5013,data/openmic/audio/064/064880_249600.ogg,0,0,0,0,0,0,0,0,1,0,0
5014,data/openmic/audio/065/065912_1044480.ogg,1,0,0,0,0,0,0,0,0,0,0
5015,data/openmic/audio/058/058871_314880.ogg,0,0,0,0,0,1,0,0,0,0,0
5016,data/openmic/audio/098/098460_218880.ogg,0,0,0,0,0,0,0,0,1,0,0
5017,data/openmic/audio/041/041924_84480.ogg,0,0,0,0,0,0,0,0,0,0,1
5018,data/openmic/audio/104/104187_76800.ogg,0,0,0,0,0,0,1,0,0,0,0
5019,data/openmic/audio/060/060453_430080.ogg,0,1,0,0,0,0,0,0,0,0,0
5020,data/openmic/audio/011/011426_115200.ogg,0,0,0,0,0,0,1,0,0,0,0
5021,data/openmic/audio/008/008908_61440.ogg,0,0,0,0,1,0,0,0,0,0,0
5022,data/openmic/audio/025/025701_599040.ogg,0,0,0,0,0,0,0,0,0,1,0
5023,data/openmic/audio/045/045111_226560.ogg,0,1,0,0,0,0,0,0,0,0,0
5024,data/openmic/audio/088/088957_130560.ogg,0,0,0,0,0,0,0,0,0,0,1
5025,data/openmic/audio/079/079913_184320.ogg,0,0,0,0,0,0,1,0,0,0,0
5026,data/openmic/audio/018/018376_257280.ogg,0,1,0,0,0,0,0,0,0,0,0
5028,data/openmic/audio/093/093461_49920.ogg,0,0,0,0,0,0,1,0,0,0,0
5029,data/openmic/audio/016/016787_0.ogg,0,0,0,0,0,0,0,0,0,1,0
5030,data/openmic/audio/009/009332_1297920.ogg,0,0,0,0,0,1,0,0,0,0,0
5031,data/openmic/audio/130/130927_165120.ogg,0,0,0,0,0,0,0,0,0,1,0
5032,data/openmic/audio/036/036538_7680.ogg,0,0,0,0,0,0,0,0,0,0,1
5033,data/openmic/audio/129/129402_0.ogg,0,0,0,0,0,1,0,0,0,0,0
5034,data/openmic/audio/066/066703_7680.ogg,0,0,0,0,0,0,0,0,0,1,0
5035,data/openmic/audio/047/047245_7680.ogg,0,0,0,0,0,0,1,0,0,0,0
5037,data/openmic/audio/143/143779_241920.ogg,0,0,0,0,0,0,0,0,1,0,0
5038,data/openmic/audio/147/147937_57600.ogg,1,0,0,0,0,0,0,0,0,0,0
5039,data/openmic/audio/093/093934_0.ogg,0,0,0,0,0,0,1,0,0,0,0
5040,data/openmic/audio/117/117734_61440.ogg,0,0,0,0,0,0,0,0,0,1,0
5041,data/openmic/audio/017/017519_53760.ogg,0,0,0,0,0,0,0,1,0,0,0
5042,data/openmic/audio/138/138724_372480.ogg,0,0,0,0,0,1,0,0,0,0,0
5043,data/openmic/audio/144/144939_184320.ogg,0,0,0,0,0,0,0,0,0,0,1
5044,data/openmic/audio/046/046724_537600.ogg,0,0,0,0,0,0,0,0,0,1,0
5045,data/openmic/audio/125/125204_107520.ogg,1,0,0,0,0,0,0,0,0,0,0
5046,data/openmic/audio/111/111355_1336320.ogg,0,0,0,0,1,0,0,0,0,0,0
5047,data/openmic/audio/084/084871_218880.ogg,0,0,0,0,0,0,1,0,0,0,0
5048,data/openmic/audio/102/102166_76800.ogg,0,0,0,0,0,1,0,0,0,0,0
5049,data/openmic/audio/058/058741_142080.ogg,0,0,0,0,0,1,0,0,0,0,0
5050,data/openmic/audio/140/140167_115200.ogg,0,0,0,0,0,0,1,0,0,0,0
5051,data/openmic/audio/034/034312_115200.ogg,0,0,0,0,0,0,0,0,0,0,1
5052,data/openmic/audio/125/125060_57600.ogg,0,0,0,0,0,0,0,1,0,0,0
5053,data/openmic/audio/038/038823_38400.ogg,0,0,0,0,0,0,0,0,0,1,0
5054,data/openmic/audio/058/058783_34560.ogg,0,0,0,0,0,1,0,0,0,0,0
5055,data/openmic/audio/045/045520_19200.ogg,0,0,0,1,0,0,0,0,0,0,0
5056,data/openmic/audio/094/094442_103680.ogg,0,0,0,0,0,0,1,0,0,0,0
5057,data/openmic/audio/095/095733_76800.ogg,0,0,0,0,0,0,0,0,0,0,1
5058,data/openmic/audio/011/011567_69120.ogg,1,0,0,0,0,0,0,0,0,0,0
5059,data/openmic/audio/011/011407_161280.ogg,0,0,0,0,0,0,1,0,0,0,0
5060,data/openmic/audio/139/139398_42240.ogg,0,0,0,0,0,0,0,0,0,0,1
5061,data/openmic/audio/048/048192_26880.ogg,1,0,0,0,0,0,0,0,0,0,0
5062,data/openmic/audio/038/038167_99840.ogg,0,0,0,0,0,0,0,0,0,1,0
5064,data/openmic/audio/117/117915_96000.ogg,0,0,0,0,0,0,1,0,0,0,0
5065,data/openmic/audio/100/100756_345600.ogg,0,1,0,0,0,0,0,0,0,0,0
5066,data/openmic/audio/078/078557_99840.ogg,0,0,0,0,0,0,0,0,1,0,0
5067,data/openmic/audio/112/112824_99840.ogg,0,0,0,0,0,0,0,0,0,1,0
5068,data/openmic/audio/084/084793_318720.ogg,0,0,0,0,0,0,0,0,0,1,0
5069,data/openmic/audio/106/106403_92160.ogg,0,0,0,0,0,0,1,0,0,0,0
5070,data/openmic/audio/123/123225_184320.ogg,0,0,0,0,0,0,0,1,0,0,0
5071,data/openmic/audio/140/140657_145920.ogg,0,0,0,0,0,0,0,0,0,0,1
5072,data/openmic/audio/113/113132_729600.ogg,0,0,0,0,0,0,0,0,0,1,0
5074,data/openmic/audio/048/048923_783360.ogg,0,0,0,0,0,0,0,0,0,1,0
5075,data/openmic/audio/062/062355_26880.ogg,0,0,0,0,0,0,0,0,0,1,0
5078,data/openmic/audio/142/142840_69120.ogg,0,0,0,0,0,0,0,0,0,1,0
5079,data/openmic/audio/108/108650_318720.ogg,0,1,0,0,0,0,0,0,0,0,0
5080,data/openmic/audio/106/106662_1125120.ogg,0,0,1,0,0,0,0,0,0,0,0
5081,data/openmic/audio/018/018865_19200.ogg,0,0,0,0,0,0,0,0,1,0,0
5082,data/openmic/audio/058/058955_111360.ogg,0,0,0,0,0,1,0,0,0,0,0
5083,data/openmic/audio/000/000258_3840.ogg,0,0,0,0,0,1,0,0,0,0,0
5084,data/openmic/audio/043/043730_226560.ogg,0,0,0,0,0,0,0,1,0,0,0
5085,data/openmic/audio/041/041598_184320.ogg,0,0,0,0,0,0,1,0,0,0,0
5086,data/openmic/audio/102/102073_172800.ogg,1,0,0,0,0,0,0,0,0,0,0
5087,data/openmic/audio/009/009512_96000.ogg,0,0,0,0,0,0,0,0,1,0,0
5088,data/openmic/audio/120/120331_126720.ogg,0,0,0,0,0,1,0,0,0,0,0
5089,data/openmic/audio/091/091874_11520.ogg,0,1,0,0,0,0,0,0,0,0,0
5090,data/openmic/audio/139/139940_280320.ogg,0,0,0,0,0,0,1,0,0,0,0
5091,data/openmic/audio/036/036694_176640.ogg,0,0,0,0,0,0,0,0,0,0,1
5092,data/openmic/audio/059/059586_99840.ogg,0,0,0,0,0,0,1,0,0,0,0
5094,data/openmic/audio/137/137525_134400.ogg,0,0,1,0,0,0,0,0,0,0,0
5095,data/openmic/audio/054/054576_80640.ogg,0,0,0,0,0,0,0,0,1,0,0
5097,data/openmic/audio/106/106964_115200.ogg,0,0,0,0,0,0,0,0,0,0,1
5098,data/openmic/audio/112/112584_149760.ogg,0,0,0,0,0,0,1,0,0,0,0
5100,data/openmic/audio/073/073899_42240.ogg,0,0,0,1,0,0,0,0,0,0,0
5101,data/openmic/audio/103/103769_238080.ogg,0,0,0,0,0,0,0,0,0,0,1
5102,data/openmic/audio/084/084035_264960.ogg,0,0,0,1,0,0,0,0,0,0,0
5103,data/openmic/audio/106/106615_161280.ogg,0,0,0,0,0,0,1,0,0,0,0
5104,data/openmic/audio/058/058825_88320.ogg,0,0,0,0,0,1,0,0,0,0,0
5105,data/openmic/audio/013/013506_76800.ogg,0,0,0,0,1,0,0,0,0,0,0
5106,data/openmic/audio/058/058768_165120.ogg,0,0,0,0,0,1,0,0,0,0,0
5107,data/openmic/audio/139/139533_69120.ogg,0,0,0,0,0,0,0,0,1,0,0
5108,data/openmic/audio/142/142132_272640.ogg,0,0,0,0,0,0,1,0,0,0,0
5109,data/openmic/audio/115/115654_138240.ogg,0,0,0,0,0,0,0,0,0,1,0
5110,data/openmic/audio/027/027638_149760.ogg,0,0,0,0,0,0,0,0,1,0,0
5112,data/openmic/audio/091/091446_69120.ogg,0,0,0,1,0,0,0,0,0,0,0
5113,data/openmic/audio/016/016653_61440.ogg,0,0,0,0,0,0,0,1,0,0,0
5114,data/openmic/audio/060/060020_11520.ogg,0,0,0,0,0,0,0,0,0,0,1
5116,data/openmic/audio/107/107613_30720.ogg,0,0,0,0,1,0,0,0,0,0,0
5118,data/openmic/audio/058/058829_23040.ogg,0,0,0,0,0,1,0,0,0,0,0
5119,data/openmic/audio/032/032044_126720.ogg,0,0,0,0,0,0,1,0,0,0,0
5120,data/openmic/audio/108/108688_230400.ogg,0,1,0,0,0,0,0,0,0,0,0
5121,data/openmic/audio/012/012558_23040.ogg,0,0,0,0,0,1,0,0,0,0,0
5122,data/openmic/audio/058/058715_168960.ogg,0,0,0,0,0,1,0,0,0,0,0
5123,data/openmic/audio/065/065574_130560.ogg,0,0,1,0,0,0,0,0,0,0,0
5124,data/openmic/audio/070/070935_84480.ogg,0,0,0,0,0,0,1,0,0,0,0
5126,data/openmic/audio/070/070266_3840.ogg,0,0,1,0,0,0,0,0,0,0,0
5127,data/openmic/audio/139/139293_153600.ogg,0,0,0,0,1,0,0,0,0,0,0
5128,data/openmic/audio/111/111292_161280.ogg,0,0,0,1,0,0,0,0,0,0,0
5129,data/openmic/audio/118/118978_180480.ogg,0,0,0,0,0,0,1,0,0,0,0
5130,data/openmic/audio/065/065991_126720.ogg,0,0,0,0,0,0,0,0,1,0,0
5131,data/openmic/audio/029/029983_852480.ogg,1,0,0,0,0,0,0,0,0,0,0
5132,data/openmic/audio/128/128774_1036800.ogg,1,0,0,0,0,0,0,0,0,0,0
5133,data/openmic/audio/068/068344_138240.ogg,0,0,0,0,0,0,0,1,0,0,0
5134,data/openmic/audio/119/119127_0.ogg,0,0,1,0,0,0,0,0,0,0,0
5135,data/openmic/audio/120/120904_353280.ogg,0,0,0,0,0,0,1,0,0,0,0
5136,data/openmic/audio/029/029798_49920.ogg,0,0,0,0,0,1,0,0,0,0,0
5137,data/openmic/audio/121/121247_111360.ogg,0,0,0,0,0,0,0,0,0,1,0
5138,data/openmic/audio/112/112953_337920.ogg,0,0,0,0,0,0,0,0,0,1,0
5140,data/openmic/audio/086/086521_176640.ogg,0,0,0,0,0,0,0,0,0,1,0
5141,data/openmic/audio/064/064942_76800.ogg,0,0,0,0,0,0,0,0,0,0,1
5142,data/openmic/audio/059/059288_30720.ogg,0,0,0,0,0,0,1,0,0,0,0
5143,data/openmic/audio/084/084868_84480.ogg,0,0,0,0,0,0,1,0,0,0,0
5144,data/openmic/audio/111/111488_261120.ogg,0,0,1,0,0,0,0,0,0,0,0
5145,data/openmic/audio/105/105784_257280.ogg,0,0,0,0,0,0,0,0,0,0,1
5146,data/openmic/audio/041/041952_99840.ogg,0,0,0,0,0,0,0,0,0,1,0
5147,data/openmic/audio/131/131660_157440.ogg,0,0,0,0,0,0,0,1,0,0,0
5148,data/openmic/audio/145/145115_422400.ogg,0,0,0,0,1,0,0,0,0,0,0
5149,data/openmic/audio/150/150168_353280.ogg,0,0,0,0,0,0,0,0,0,1,0
5150,data/openmic/audio/047/047542_53760.ogg,0,0,0,0,0,0,0,1,0,0,0
5151,data/openmic/audio/004/004756_368640.ogg,0,0,0,0,0,0,0,0,0,0,1
5152,data/openmic/audio/110/110697_84480.ogg,0,0,0,0,0,0,1,0,0,0,0
5153,data/openmic/audio/107/107087_3840.ogg,0,0,0,0,0,0,1,0,0,0,0
5154,data/openmic/audio/022/022135_99840.ogg,0,0,0,0,0,1,0,0,0,0,0
5156,data/openmic/audio/141/141023_38400.ogg,0,0,0,0,0,0,0,0,0,1,0
5157,data/openmic/audio/035/035841_61440.ogg,0,0,0,0,0,0,0,0,1,0,0
5158,data/openmic/audio/028/028787_602880.ogg,0,0,0,0,0,0,0,1,0,0,0
5159,data/openmic/audio/013/013056_76800.ogg,0,0,0,0,0,0,0,0,1,0,0
5160,data/openmic/audio/086/086412_172800.ogg,0,0,0,0,0,0,1,0,0,0,0
5161,data/openmic/audio/134/134946_115200.ogg,0,1,0,0,0,0,0,0,0,0,0
5162,data/openmic/audio/045/045381_384000.ogg,0,0,0,0,0,0,0,0,1,0,0
5163,data/openmic/audio/136/136077_234240.ogg,1,0,0,0,0,0,0,0,0,0,0
5165,data/openmic/audio/043/043986_96000.ogg,0,0,0,0,0,0,0,0,0,0,1
5166,data/openmic/audio/032/032630_46080.ogg,0,0,0,0,0,0,0,0,0,0,1
5169,data/openmic/audio/012/012170_30720.ogg,0,0,0,1,0,0,0,0,0,0,0
5170,data/openmic/audio/138/138126_15360.ogg,0,0,0,0,0,0,0,1,0,0,0
5171,data/openmic/audio/120/120905_368640.ogg,0,0,0,0,0,0,1,0,0,0,0
5172,data/openmic/audio/144/144001_222720.ogg,1,0,0,0,0,0,0,0,0,0,0
5174,data/openmic/audio/143/143357_1082880.ogg,0,0,0,0,0,0,1,0,0,0,0
5175,data/openmic/audio/104/104116_72960.ogg,1,0,0,0,0,0,0,0,0,0,0
5176,data/openmic/audio/099/099129_130560.ogg,0,0,0,0,0,0,0,1,0,0,0
5177,data/openmic/audio/086/086129_42240.ogg,0,1,0,0,0,0,0,0,0,0,0
5178,data/openmic/audio/068/068743_88320.ogg,0,0,0,0,0,0,1,0,0,0,0
5179,data/openmic/audio/084/084033_199680.ogg,0,0,0,1,0,0,0,0,0,0,0
5180,data/openmic/audio/070/070451_161280.ogg,0,0,0,0,0,0,0,0,0,1,0
5181,data/openmic/audio/151/151103_234240.ogg,0,1,0,0,0,0,0,0,0,0,0
5182,data/openmic/audio/017/017441_3840.ogg,0,0,0,0,0,0,0,0,1,0,0
5183,data/openmic/audio/084/084888_0.ogg,0,0,0,0,0,0,0,0,0,1,0
5184,data/openmic/audio/049/049529_318720.ogg,1,0,0,0,0,0,0,0,0,0,0
5185,data/openmic/audio/112/112289_226560.ogg,0,0,0,0,0,0,0,0,1,0,0
5186,data/openmic/audio/059/059154_34560.ogg,0,0,0,0,0,1,0,0,0,0,0
5187,data/openmic/audio/140/140508_7680.ogg,0,0,0,0,0,0,0,0,0,0,1
5188,data/openmic/audio/041/041259_88320.ogg,0,0,1,0,0,0,0,0,0,0,0
5189,data/openmic/audio/067/067670_61440.ogg,0,0,0,0,0,0,1,0,0,0,0
5190,data/openmic/audio/062/062526_168960.ogg,0,0,0,0,0,0,0,1,0,0,0
5194,data/openmic/audio/087/087084_92160.ogg,0,0,0,0,0,0,1,0,0,0,0
5195,data/openmic/audio/013/013070_387840.ogg,0,0,0,0,0,0,0,0,1,0,0
5196,data/openmic/audio/038/038844_76800.ogg,0,0,0,0,0,0,0,0,0,1,0
5197,data/openmic/audio/013/013044_38400.ogg,0,0,0,0,0,0,0,1,0,0,0
5198,data/openmic/audio/140/140752_268800.ogg,0,1,0,0,0,0,0,0,0,0,0
5199,data/openmic/audio/041/041991_2154240.ogg,0,0,0,0,0,0,0,0,0,1,0
5201,data/openmic/audio/118/118407_46080.ogg,0,0,0,0,0,0,1,0,0,0,0
5202,data/openmic/audio/072/072948_326400.ogg,0,0,1,0,0,0,0,0,0,0,0
5203,data/openmic/audio/052/052867_1171200.ogg,0,1,0,0,0,0,0,0,0,0,0
5204,data/openmic/audio/117/117141_15360.ogg,0,0,0,0,0,0,0,0,0,0,1
5206,data/openmic/audio/128/128571_0.ogg,0,0,0,0,0,0,1,0,0,0,0
